chain,R_0,D_inf,ρ
1,7.366868728527186,1.3192603802425915,0.668836449662742
1,7.366868728527186,1.3192603802425915,0.668836449662742
1,7.366868728527186,1.3192603802425915,0.668836449662742
1,7.366868728527186,1.3192603802425915,0.668836449662742
1,7.366868728527186,1.3192603802425915,0.668836449662742
1,7.366868728527186,1.3192603802425915,0.668836449662742
1,7.366868728527186,1.3192603802425915,0.668836449662742
1,7.366868728527186,1.3192603802425915,0.668836449662742
1,6.189788810697547,0.7322352724303047,0.6677251314461176
1,6.189788810697547,0.7322352724303047,0.6677251314461176
1,5.706499900258143,0.7696608325784442,0.6907602851207981
1,6.206235483802206,0.7301894228787869,0.7842535459290052
1,7.684208650620582,1.7951727947702143,0.8011195421892645
1,7.090470945360029,1.151508852554875,0.7172195661127204
1,7.090470945360029,1.151508852554875,0.7172195661127204
1,8.0873154595475,1.188627753028513,0.6981375436683851
1,7.541541150429137,1.366829666051515,0.6775432790411715
1,4.961129826852777,1.1949499952621783,0.8022836907801845
1,5.503524646638563,1.0436027159831753,0.8542800363118033
1,5.094450101016366,0.8472876233628321,0.8351668415927267
1,5.7968278722852595,1.0546776111934717,0.7631592896965758
1,6.32321540611868,0.724315727356238,0.7005305060350382
1,6.129949782915385,0.7447863332819153,0.7237835410962162
1,6.138012868348242,0.7516338558169746,0.7678057578646261
1,5.997264240290858,0.8976438605883726,0.8391563017617337
1,5.969725886170262,0.6236513013921365,0.6699582971273886
1,5.969725886170262,0.6236513013921365,0.6699582971273886
1,5.934872073292145,0.8097582694817456,0.6667749062378974
1,8.32533629441666,1.514811316920346,0.6461903135844401
1,6.3220201008221775,1.3197171829403327,0.690320068327384
1,5.985263069440808,0.940931765825822,0.7393627732289784
1,8.781592320180604,1.6584291760390837,0.6798643688176768
1,6.276091179887591,1.0292351747853017,0.6685467937890553
1,7.49243189732522,0.9350454640788873,0.726362474515005
1,4.5610096189747615,1.2522535474748322,0.7763510994470768
1,6.787836221854788,1.6828416185297974,0.7347221734521913
1,6.539803453644751,1.1779871877049473,0.707798388000069
1,6.90336875190584,0.9984334267518857,0.7150617421088749
1,6.672785637153626,1.2593985210614207,0.630928672085243
1,6.672785637153626,1.2593985210614207,0.630928672085243
1,6.672785637153626,1.2593985210614207,0.630928672085243
1,6.929606975763636,1.306213748868355,0.7072120051310966
1,6.929606975763636,1.306213748868355,0.7072120051310966
1,8.39725468764459,1.7304921359200276,0.7238680195925374
1,8.047860502613634,2.034636888156989,0.6995683099046689
1,8.047860502613634,2.034636888156989,0.6995683099046689
1,7.916909826343169,1.579687584500453,0.6440403543471732
1,7.916909826343169,1.579687584500453,0.6440403543471732
1,7.916909826343169,1.579687584500453,0.6440403543471732
1,6.67462621662564,1.213424833768132,0.6827400404880676
1,6.67462621662564,1.213424833768132,0.6827400404880676
1,6.67462621662564,1.213424833768132,0.6827400404880676
1,10.197209156700637,1.7697639998729013,0.6947283352441972
1,9.323309167532432,2.8188988465010345,0.7487146575501546
1,6.994767835753293,1.3117905638456648,0.705772507885813
1,6.994767835753293,1.3117905638456648,0.705772507885813
1,8.195513415943775,1.520525063065462,0.8084043388656191
1,6.768121363506361,2.3044805394471473,0.6908759863406092
1,7.789143304116589,1.901386317710253,0.802055895983114
1,5.716383179417349,1.085396690599143,0.8019637463610984
1,5.716383179417349,1.085396690599143,0.8019637463610984
1,6.614548456079529,1.769501666384025,0.6926083658723177
1,6.614548456079529,1.769501666384025,0.6926083658723177
1,5.91251484298092,1.4562991665967675,0.6644174005216407
1,5.0167874264149415,0.8697701922463652,0.6800835169246175
1,5.0167874264149415,0.8697701922463652,0.6800835169246175
1,5.349647171278832,1.057689529229308,0.7630326534245687
1,7.237179023100522,0.730963135351822,0.7059926348456723
1,6.690168673082715,0.8567637161361946,0.6138118878271602
1,6.3711719617369615,0.9239049498721954,0.6298734584080811
1,6.003680925915449,0.8995776765606807,0.7408178831404201
1,6.003680925915449,0.8995776765606807,0.7408178831404201
1,7.239145339250547,0.9257888944671455,0.784021731552677
1,8.81637056682101,1.8550322775378763,0.6749896499463913
1,8.81637056682101,1.8550322775378763,0.6749896499463913
1,8.81637056682101,1.8550322775378763,0.6749896499463913
1,8.81637056682101,1.8550322775378763,0.6749896499463913
1,8.81637056682101,1.8550322775378763,0.6749896499463913
1,5.662741192405867,1.2437617533228233,0.699535120692783
1,6.010055927251478,1.2131628576928777,0.7668299418132916
1,6.630605487005099,1.3351098512044717,0.72864373836704
1,6.630605487005099,1.3351098512044717,0.72864373836704
1,6.815855662674559,0.9645855935940512,0.688973847750744
1,6.815855662674559,0.9645855935940512,0.688973847750744
1,6.562447680809654,0.7310564338313444,0.6928734740077593
1,7.758605068843573,0.821254087156797,0.6889331577541565
1,8.196074400272607,0.7947956526594431,0.7092428758068678
1,7.184924505429525,0.7001307832028164,0.7021475676474952
1,6.568224004799574,0.9261988010739575,0.7207775833533611
1,7.962708182120013,0.8671948164634024,0.7703295839945727
1,6.064748714981594,1.669445261373097,0.8291411188245468
1,6.064748714981594,1.669445261373097,0.8291411188245468
1,6.6286210338268345,1.2555672720611915,0.7920938688731919
1,7.061606937818165,1.9317756162733675,0.7314470998795682
1,7.061606937818165,1.9317756162733675,0.7314470998795682
1,9.360840052571847,1.98587159399494,0.7366177915988281
1,9.360840052571847,1.98587159399494,0.7366177915988281
1,7.394223463803962,1.3629736490515367,0.7120136776360599
1,7.394223463803962,1.3629736490515367,0.7120136776360599
1,7.394223463803962,1.3629736490515367,0.7120136776360599
1,7.394223463803962,1.3629736490515367,0.7120136776360599
1,7.394223463803962,1.3629736490515367,0.7120136776360599
1,7.394223463803962,1.3629736490515367,0.7120136776360599
1,7.394223463803962,1.3629736490515367,0.7120136776360599
1,6.552506927008602,1.0687118067130985,0.6947825314769388
1,6.552506927008602,1.0687118067130985,0.6947825314769388
1,6.552506927008602,1.0687118067130985,0.6947825314769388
1,6.552506927008602,1.0687118067130985,0.6947825314769388
1,6.552506927008602,1.0687118067130985,0.6947825314769388
